run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260421_135152_roarm_1_ep03,roarm,roarm_1,87,17.2,300,-120,190,299.327618527607,-118.214062602234,190.551150064917,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,88,17.4,300,-120,190,300.348063928967,-117.653855170638,191.075071038342,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,89,17.6,300,-120,190,300.451393541145,-120.417104592042,189.631832007228,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,90,17.8,300,-120,190,301.907138851407,-122.527693159774,189.878490034124,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,91,18,300,-120,190,297.579445577872,-119.135545661272,190.829686623136,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,92,18.2,300,-120,190,299.363691906899,-119.87838813002,187.732419098688,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,93,18.4,300,-120,190,300.704029491713,-123.256595839061,187.082991857325,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,94,18.6,300,-120,190,300.305480724612,-122.281150818532,189.642575623154,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,95,18.8,298.333333333333,-110,195,299.868652450143,-111.950677390725,192.896639141209,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,96,19,296.666666666667,-100,200,298.184767390229,-102.999214333267,198.953644405089,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,97,19.2,295,-90,205,296.643731189517,-92.0797230570244,203.274260101227,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,98,19.4,293.333333333333,-80,210,293.985142550021,-81.672520319104,206.103458748557,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,99,19.6,291.666666666667,-70,215,291.520930666038,-74.9827346254265,212.272312384283,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,100,19.8,290,-60,220,291.373931863913,-62.7108152445472,216.948060017565,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,101,20,288.333333333333,-50,225,288.428221535128,-53.1449972103853,222.585668288597,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,102,20.2,286.666666666667,-40,230,287.583735321519,-42.8650872307631,227.115641820893,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,103,20.4,285,-30,235,285.415819837507,-36.5893420743806,234.067067458627,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,104,20.6,283.333333333333,-20,240,282.938634674507,-26.1786780550329,238.182151278038,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,105,20.8,281.666666666667,-10,245,279.85898349636,-14.2959396603548,242.642169592257,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,106,21,280,0,250,283.22949651699,-2.06067070015024,245.563610458593,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,107,21.2,280,0,250,281.513276437025,-2.64039371287515,248.575525233438,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,108,21.4,277.5,0,247.5,278.804494293245,0.425600816999538,247.510458424103,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,109,21.6,275,0,245,278.367304027496,-0.609218570327475,245.989261776782,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,110,21.8,272.5,0,242.5,275.043705731044,-0.0328053825435365,244.300712203877,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,111,22,270,0,240,271.814326102973,-1.1848666804494,239.328282077415,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,112,22.2,267.5,0,237.5,271.425133436475,-1.21912259917683,238.085289645586,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,113,22.4,265,0,235,267.538397218585,-0.150961733054216,234.908547308036,0.2
20260421_135152_roarm_1_ep03,roarm,roarm_1,114,22.6,262.5,0,232.5,263.126535213832,-0.227128001632742,234.613844668919,0.2
