run_id,run_status,robot_model,robot_ip,step_idx,time_s,target_x,target_y,target_z,target_a,target_b,target_c,meas_x,meas_y,meas_z,axis_a4,axis_a5,torque_j1,velocity_j1,current_j1,torque_j2,velocity_j2,current_j2,torque_j3,velocity_j3,current_j3,torque_j4,velocity_j4,current_j4,torque_j5,velocity_j5,current_j5,torque_j6,velocity_j6,current_j6,pick_x,pick_y,pick_z,place_x,place_y,place_z,dt,pulse_ms
20260317_132824,completed,KR10_R1100,172.31.17.101,183,5.46,385.58024691358,155.935185185185,563,-179.99,0.5,-179.9,474.014,149.102,563,0.178202718,78.5737228,-18.0559597,-3.45866275,-0.00209338474,-154.51947,1.47247314,8.45111275,-26.0017452,-0.748709,6.77749348,1.94184089,0.00190748239,-1.08120942,-6.49267673,-0.00381458341,2.6289041,-3.34107399,-0.00104669237,-2.66156197,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,184,5.49,375.313459989819,156.728444920858,563,-179.99,0.5,-179.9,474.014,149.102,563,0.178202718,78.5737228,-18.0559597,-3.45866275,-0.00209338474,-154.51947,1.47247314,8.45111275,-26.0017452,-0.748709,6.77749348,1.94184089,0.00190748239,-1.08120942,-6.49267673,-0.00381458341,2.6289041,-3.34107399,-0.00104669237,-2.66156197,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,185,5.52,365.955062676699,157.451518247893,563,-179.99,0.5,-179.9,408.476,154.166,563,0.178202718,78.5737228,-21.8507309,-3.72122693,-0.00628034491,-140.57225,1.44831336,7.25334787,-26.0017452,-0.748709,5.84953976,-27.019968,-0.749662936,-1.28957283,-7.78519964,0.0421184115,2.6289041,-3.34107399,-0.00104669237,2.05771875,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,186,5.55,357.57525509869,158.098981177988,563,-179.99,0.5,-179.9,408.476,154.166,563,0.178202718,78.5737228,-21.8507309,-3.72122693,-0.00628034491,-140.57225,1.44831336,7.25334787,-26.0017452,-0.748709,5.84953976,-27.019968,-0.749662936,-1.28957283,-7.78519964,0.0421184115,2.6289041,-3.34107399,-0.00104669237,2.05771875,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,187,5.58,350.225142946406,158.666885047658,563,-179.99,0.5,-179.9,408.476,154.166,563,0.178202718,78.5737228,-21.8507309,-3.72122693,-0.00628034491,-140.57225,1.44831336,7.25334787,-26.0017452,-0.748709,5.84953976,-27.019968,-0.749662936,-1.28957283,-7.78519964,0.0421184115,2.6289041,-3.34107399,-0.00104669237,2.05771875,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,188,5.61,343.934491072622,159.152930085863,563,-179.99,0.5,-179.9,408.476,154.166,563,0.178202718,78.5737228,-21.8507309,-3.72122693,-0.00628034491,-140.57225,1.44831336,7.25334787,-26.0017452,-0.748709,5.84953976,-27.019968,-0.749662936,-1.28957283,-7.78519964,0.0421184115,2.6289041,-3.34107399,-0.00104669237,2.05771875,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,189,5.64,338.709477088292,159.556638981633,563,-179.99,0.5,-179.9,408.476,154.166,563,0.178202718,78.5737228,-21.8507309,-3.72122693,-0.00628034491,-140.57225,1.44831336,7.25334787,-26.0017452,-0.748709,5.84953976,-27.019968,-0.749662936,-1.28957283,-7.78519964,0.0421184115,2.6289041,-3.34107399,-0.00104669237,2.05771875,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,190,5.67,334.530444958564,159.879530451692,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-22.7652302,0.0152587965,2.04092526,-84.9226913,1.44831336,6.98934555,-36.9700127,0,5.78135,2.00997853,0,-1.28957283,-7.78519964,-0.00394872855,-0.75052309,-2.90773988,0.00104669237,-1.97346413,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,191,5.7,331.349658598798,160.125292808086,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-22.7652302,0.0152587965,2.04092526,-84.9226913,1.44831336,6.98934555,-36.9700127,0,5.78135,2.00997853,0,-1.28957283,-7.78519964,-0.00394872855,-0.75052309,-2.90773988,0.00104669237,-1.97346413,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,192,5.73,329.089055470584,160.299957525807,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-22.7652302,0.0152587965,2.04092526,-84.9226913,1.44831336,6.98934555,-36.9700127,0,5.78135,2.00997853,0,-1.28957283,-7.78519964,-0.00394872855,-0.75052309,-2.90773988,0.00104669237,-1.97346413,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,193,5.76,327.638000177757,160.412072810422,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-22.7652302,0.0152587965,2.04092526,-84.9226913,1.44831336,6.98934555,-36.9700127,0,5.78135,2.00997853,0,-1.28957283,-7.78519964,-0.00394872855,-0.75052309,-2.90773988,0.00104669237,-1.97346413,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,194,5.79,326.851038062416,160.472877165693,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-22.7652302,0.0152587965,2.04092526,-84.9226913,1.44831336,6.98934555,-36.9700127,0,5.78135,2.00997853,0,-1.28957283,-7.78519964,-0.00394872855,-0.75052309,-2.90773988,0.00104669237,-1.97346413,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,195,5.82,326.545648800938,160.496472961206,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-23.3708782,0.00635787053,2.27805066,-76.3200912,1.44831336,6.46090746,-31.5602703,0.00254305545,4.15147114,1.98954463,0,-0.695581496,-7.78519964,-0.00127152773,-0.114029765,-2.67863536,0.00104669237,-0.933060527,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,196,5.85,326.5,160.5,563,-179.99,0.5,-179.9,357.575,158.099,563,0.178202718,78.5737228,-23.3708782,0.00635787053,2.27805066,-76.3200912,1.44831336,6.46090746,-31.5602703,0.00254305545,4.15147114,1.98954463,0,-0.695581496,-7.78519964,-0.00127152773,-0.114029765,-2.67863536,0.00104669237,-0.933060527,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,197,5.88,326.454351199061,160.507054077587,562.990432400514,-179.99,0.5,-179.899918918648,357.575,158.099,563,0.178202718,78.5737228,-23.3708782,0.00635787053,2.27805066,-76.3200912,1.44831336,6.46090746,-31.5602703,0.00254305545,4.15147114,1.98954463,0,-0.695581496,-7.78519964,-0.00127152773,-0.114029765,-2.67863536,0.00104669237,-0.933060527,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,198,5.91,326.148961937584,160.554245668615,562.926425414982,-179.99,0.5,-179.899376486568,357.575,158.099,563,0.178202718,78.5737228,-23.3708782,0.00635787053,2.27805066,-76.3200912,1.44831336,6.46090746,-31.5602703,0.00254305545,4.15147114,1.98954463,0,-0.695581496,-7.78519964,-0.00127152773,-0.114029765,-2.67863536,0.00104669237,-0.933060527,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,199,5.94,325.361999822243,160.675854379156,562.761484865053,-179.99,0.5,-179.897978685297,357.575,158.099,563,0.178202718,78.5737228,-23.3708782,0.00635787053,2.27805066,-76.3200912,1.44831336,6.46090746,-31.5602703,0.00254305545,4.15147114,1.98954463,0,-0.695581496,-7.78519964,-0.00127152773,-0.114029765,-2.67863536,0.00104669237,-0.933060527,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,200,5.97,323.910944529416,160.900084948385,562.457356047018,-179.99,0.5,-179.895401322432,325.362,160.676,562.761,0.243884742,62.9591103,-18.7619362,0.00127152773,2.12502456,-76.3200912,0,6.37290621,-77.1146164,0.00190765597,4.15147114,2.36016583,0.00127152773,5.92822075,-4.2913661,0,-0.114029765,-2.6513412,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,201,6,321.650341401202,161.249414383828,561.983552904692,-179.99,0.5,-179.891386041565,325.362,160.676,562.761,0.243884742,62.9591103,-18.7619362,0.00127152773,2.12502456,-76.3200912,0,6.37290621,-77.1146164,0.00190765597,4.15147114,2.36016583,0.00127152773,5.92822075,-4.2913661,0,-0.114029765,-2.6513412,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,202,6.03,318.469555041436,161.740939096616,561.31688720229,-179.99,0.5,-179.885736332223,325.362,160.676,562.761,0.243884742,62.9591103,-18.7619362,0.00127152773,2.12502456,-76.3200912,0,6.37290621,-77.1146164,0.00190765597,4.15147114,2.36016583,0.00127152773,5.92822075,-4.2913661,0,-0.114029765,-2.6513412,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,203,6.06,314.290522911708,162.386722036734,560.440997697303,-179.99,0.5,-179.878313539808,325.362,160.676,562.761,0.243884742,62.9591103,-18.7619362,0.00127152773,2.12502456,-76.3200912,0,6.37290621,-77.1146164,0.00190765597,4.15147114,2.36016583,0.00127152773,5.92822075,-4.2913661,0,-0.114029765,-2.6513412,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,204,6.09,309.065508927378,163.194139828274,559.345879313376,-179.99,0.5,-179.869032875537,325.362,160.676,562.761,0.243884742,62.9591103,-18.7619362,0.00127152773,2.12502456,-76.3200912,0,6.37290621,-77.1146164,0.00190765597,4.15147114,2.36016583,0.00127152773,5.92822075,-4.2913661,0,-0.114029765,-2.6513412,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,205,6.12,302.774857053594,164.166229904684,558.027412313187,-179.99,0.5,-179.857859426383,325.362,160.676,562.761,0.243884742,62.9591103,-20.7835712,0.00127152773,2.07733941,-76.3200912,0.0165305547,7.3296442,-79.0286102,0,7.11605787,2.37516689,0.00127152773,-0.708021104,-4.2913661,0.00127152773,1.62129593,-4.19137764,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,206,6.15,295.42474490131,165.302037644025,556.486891471322,-179.99,0.5,-179.844804165011,325.362,160.676,562.761,0.243884742,62.9591103,-20.7835712,0.00127152773,2.07733941,-76.3200912,0.0165305547,7.3296442,-79.0286102,0,7.11605787,2.37516689,0.00127152773,-0.708021104,-4.2913661,0.00127152773,1.62129593,-4.19137764,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,207,6.18,287.044937323301,166.596963504215,554.730555247157,-179.99,0.5,-179.829919959722,325.362,160.676,562.761,0.243884742,62.9591103,-20.7835712,0.00127152773,2.07733941,-76.3200912,0.0165305547,7.3296442,-79.0286102,0,7.11605787,2.37516689,0.00127152773,-0.708021104,-4.2913661,0.00127152773,1.62129593,-4.19137764,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,208,6.21,277.686540010181,168.043110158285,552.769114957729,-179.99,0.5,-179.813297584388,325.362,160.676,562.761,0.243884742,62.9591103,-20.7835712,0.00127152773,2.07733941,-76.3200912,0.0165305547,7.3296442,-79.0286102,0,7.11605787,2.37516689,0.00127152773,-0.708021104,-4.2913661,0.00127152773,1.62129593,-4.19137764,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,209,6.24,267.41975308642,169.62962962963,550.617283950617,-179.99,0.5,-179.795061728395,325.362,160.676,562.761,0.243884742,62.9591103,-20.7835712,0.00127152773,2.07733941,-76.3200912,0.0165305547,7.3296442,-79.0286102,0,7.11605787,2.37516689,0.00127152773,-0.708021104,-4.2913661,0.00127152773,1.62129593,-4.19137764,0,2.02869296,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,210,6.27,256.331624706361,171.343070427259,548.293306776822,-179.99,0.5,-179.775367006583,325.362,160.676,562.761,0.31558761,61.3252869,-28.7815304,1.29191089,2.07733941,-111.652641,4.1491189,2.72152281,-11.7449341,0,3.79001713,3.3302412,-5.09217644,-2.69213891,-8.30583096,0.00127152773,5.07847071,-4.48883104,1.6939522,-5.91764,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,211,6.3,244.523804650236,173.167724681047,545.818488363637,-179.99,0.5,-179.754393969183,325.362,160.676,562.761,0.31558761,61.3252869,-28.7815304,1.29191089,2.07733941,-111.652641,4.1491189,2.72152281,-11.7449341,0,3.79001713,3.3302412,-5.09217644,-2.69213891,-8.30583096,0.00127152773,5.07847071,-4.48883104,1.6939522,-5.91764,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,212,6.33,232.110297920184,175.085975276987,543.216723187534,-179.99,0.5,-179.732345111759,325.362,160.676,562.761,0.31558761,61.3252869,-28.7815304,1.29191089,2.07733941,-111.652641,4.1491189,2.72152281,-11.7449341,0,3.79001713,3.3302412,-5.09217644,-2.69213891,-8.30583096,0.00127152773,5.07847071,-4.48883104,1.6939522,-5.91764,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,213,6.36,219.215218336269,177.078642992442,540.514024447033,-179.99,0.5,-179.709440885144,325.362,160.676,562.761,0.31558761,61.3252869,-28.7815304,1.29191089,2.07733941,-111.652641,4.1491189,2.72152281,-11.7449341,0,3.79001713,3.3302412,-5.09217644,-2.69213891,-8.30583096,0.00127152773,5.07847071,-4.48883104,1.6939522,-5.91764,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,214,6.39,205.970542132494,179.125333631391,537.738053235585,-179.99,0.5,-179.685915705386,325.362,160.676,562.761,0.31558761,61.3252869,-28.7815304,1.29191089,2.07733941,-111.652641,4.1491189,2.72152281,-11.7449341,0,3.79001713,3.3302412,-5.09217644,-2.69213891,-8.30583096,0.00127152773,5.07847071,-4.48883104,1.6939522,-5.91764,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,215,6.42,192.513861552819,181.204785159689,534.917647714445,-179.99,0.5,-179.662013963682,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.29191089,3.5386734,-62.5755501,1.23723352,8.9782505,-27.0324383,-3.81221747,2.08813357,2.4283154,-0.0864664316,-2.80409527,-5.47060156,1.75712991,3.83450985,-4.7938056,-1.63602924,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,216,6.45,178.986138447181,183.295214840311,532.082352285555,-179.99,0.5,-179.637986036318,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.29191089,3.5386734,-62.5755501,1.23723352,8.9782505,-27.0324383,-3.81221747,2.08813357,2.4283154,-0.0864664316,-2.80409527,-5.47060156,1.75712991,3.83450985,-4.7938056,-1.63602924,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,217,6.48,165.529457867506,185.374666368609,529.261946764415,-179.99,0.5,-179.614084294614,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.29191089,3.5386734,-62.5755501,1.23723352,8.9782505,-27.0324383,-3.81221747,2.08813357,2.4283154,-0.0864664316,-2.80409527,-5.47060156,1.75712991,3.83450985,-4.7938056,-1.63602924,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,218,6.51,152.284781663731,187.421357007558,526.485975552967,-179.99,0.5,-179.590559114856,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.29191089,3.5386734,-62.5755501,1.23723352,8.9782505,-27.0324383,-3.81221747,2.08813357,2.4283154,-0.0864664316,-2.80409527,-5.47060156,1.75712991,3.83450985,-4.7938056,-1.63602924,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,219,6.54,139.389702079816,189.414024723012,523.783276812466,-179.99,0.5,-179.567654888241,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.29191089,3.5386734,-62.5755501,1.23723352,8.9782505,-27.0324383,-3.81221747,2.08813357,2.4283154,-0.0864664316,-2.80409527,-5.47060156,1.75712991,3.83450985,-4.7938056,-1.63602924,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,220,6.57,126.976195349764,191.332275318953,521.181511636363,-179.99,0.5,-179.545606030817,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,3.08736157,6.18043184,-104.164413,-2.75067163,2.08813357,3.6217649,-0.0457763895,2.95314264,-6.60586452,0.676527858,-2.43816352,-4.44053125,-0.733753264,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,221,6.6,115.168375293639,193.156929572741,518.706693223178,-179.99,0.5,-179.524632993417,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,3.08736157,6.18043184,-104.164413,-2.75067163,2.08813357,3.6217649,-0.0457763895,2.95314264,-6.60586452,0.676527858,-2.43816352,-4.44053125,-0.733753264,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,222,6.63,104.08024691358,194.87037037037,516.382716049383,-179.99,0.5,-179.504938271605,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,3.08736157,6.18043184,-104.164413,-2.75067163,2.08813357,3.6217649,-0.0457763895,2.95314264,-6.60586452,0.676527858,-2.43816352,-4.44053125,-0.733753264,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,223,6.66,93.8134599898194,196.456889841715,514.230885042271,-179.99,0.5,-179.486702415612,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,3.08736157,6.18043184,-104.164413,-2.75067163,2.08813357,3.6217649,-0.0457763895,2.95314264,-6.60586452,0.676527858,-2.43816352,-4.44053125,-0.733753264,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,224,6.69,84.4550626766994,197.903036495785,512.269444752843,-179.99,0.5,-179.470080040278,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,3.08736157,6.18043184,-104.164413,-2.75067163,2.08813357,3.6217649,-0.0457763895,2.95314264,-6.60586452,0.676527858,-2.43816352,-4.44053125,-0.733753264,-6.75161457,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,225,6.72,76.0752550986901,199.197962355975,510.513108528677,-179.99,0.5,-179.455195834989,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,2.28627515,3.22351742,-49.2970886,-3.79791069,2.57356882,3.04549813,-0.10935463,-2.97099352,-5.29029131,1.15562558,3.62407303,-5.13647413,-2.00133562,-6.30572748,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,226,6.75,68.725142946406,200.333770095316,508.972587686813,-179.99,0.5,-179.442140573617,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,2.28627515,3.22351742,-49.2970886,-3.79791069,2.57356882,3.04549813,-0.10935463,-2.97099352,-5.29029131,1.15562558,3.62407303,-5.13647413,-2.00133562,-6.30572748,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,227,6.78,62.4344910726222,201.305860171726,507.654120686624,-179.99,0.5,-179.430967124463,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,2.28627515,3.22351742,-49.2970886,-3.79791069,2.57356882,3.04549813,-0.10935463,-2.97099352,-5.29029131,1.15562558,3.62407303,-5.13647413,-2.00133562,-6.30572748,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,228,6.81,57.209477088292,202.113277963266,506.559002302697,-179.99,0.5,-179.421686460192,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,2.28627515,3.22351742,-49.2970886,-3.79791069,2.57356882,3.04549813,-0.10935463,-2.97099352,-5.29029131,1.15562558,3.62407303,-5.13647413,-2.00133562,-6.30572748,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,229,6.84,53.0304449585638,202.759060903384,505.68311279771,-179.99,0.5,-179.414263667777,206.236771,179.518875,537.977661,0.31558761,61.3252869,-22.7489109,1.86793,2.15276861,-62.5755501,2.28627515,3.22351742,-49.2970886,-3.79791069,2.57356882,3.04549813,-0.10935463,-2.97099352,-5.29029131,1.15562558,3.62407303,-5.13647413,-2.00133562,-6.30572748,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,230,6.87,49.8496585987979,203.250585616172,505.016447095308,-179.99,0.5,-179.408613958435,62.434,201.306,507.654,0.31558761,61.3252869,-21.1843548,-2.42229676,2.15276861,-62.5755501,0.00127152773,2.12068963,-30.8958244,-0.00286122342,4.79283667,2.41875362,0.00127152773,-2.97099352,-3.08023643,-0.00131616287,-0.7836954,-5.13647413,0.00104669237,-0.679840505,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,231,6.9,47.5890554705837,203.599915051615,504.542643952982,-179.99,0.5,-179.404598677568,62.434,201.306,507.654,0.31558761,61.3252869,-21.1843548,-2.42229676,2.15276861,-62.5755501,0.00127152773,2.12068963,-30.8958244,-0.00286122342,4.79283667,2.41875362,0.00127152773,-2.97099352,-3.08023643,-0.00131616287,-0.7836954,-5.13647413,0.00104669237,-0.679840505,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,232,6.93,46.1380001777571,203.824145620844,504.238515134947,-179.99,0.5,-179.402021314703,62.434,201.306,507.654,0.31558761,61.3252869,-21.1843548,-2.42229676,2.15276861,-62.5755501,0.00127152773,2.12068963,-30.8958244,-0.00286122342,4.79283667,2.41875362,0.00127152773,-2.97099352,-3.08023643,-0.00131616287,-0.7836954,-5.13647413,0.00104669237,-0.679840505,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,233,6.96,45.3510380624158,203.945754331385,504.073574585018,-179.99,0.5,-179.400623513432,62.434,201.306,507.654,0.31558761,61.3252869,-21.1843548,-2.42229676,2.15276861,-62.5755501,0.00127152773,2.12068963,-30.8958244,-0.00286122342,4.79283667,2.41875362,0.00127152773,-2.97099352,-3.08023643,-0.00131616287,-0.7836954,-5.13647413,0.00104669237,-0.679840505,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,234,6.99,45.0456488009382,203.992945922413,504.009567599486,-179.99,0.5,-179.400081081352,62.434,201.306,507.654,0.31558761,61.3252869,-21.1843548,-2.42229676,2.15276861,-62.5755501,0.00127152773,2.12068963,-30.8958244,-0.00286122342,4.79283667,2.41875362,0.00127152773,-2.97099352,-3.08023643,-0.00131616287,-0.7836954,-5.13647413,0.00104669237,-0.679840505,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,235,7.02,45,204,504,-179.99,0.5,-179.4,45,204,504,0.31558761,61.3252869,-21.1843548,0.361124754,1.30917466,-62.5755501,0.265757173,2.06736875,-64.6702423,0.00190748239,4.79283667,2.15713787,-0.00890092552,4.7160635,-3.08023643,-0.00131616287,4.43679428,-6.35195398,0.0355373584,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,236,7.05,45,204,503.951351189053,-179.99,0.5,-179.400081081352,45,204,504,0.31558761,61.3252869,-21.1843548,0.361124754,1.30917466,-62.5755501,0.265757173,2.06736875,-64.6702423,0.00190748239,4.79283667,2.15713787,-0.00890092552,4.7160635,-3.08023643,-0.00131616287,4.43679428,-6.35195398,0.0355373584,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,237,7.08,45,204,503.625891940587,-179.99,0.5,-179.400623513432,45,204,504,0.31558761,61.3252869,-21.1843548,0.361124754,1.30917466,-62.5755501,0.265757173,2.06736875,-64.6702423,0.00190748239,4.79283667,2.15713787,-0.00890092552,4.7160635,-3.08023643,-0.00131616287,4.43679428,-6.35195398,0.0355373584,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,238,7.11,45,204,502.787211178234,-179.99,0.5,-179.402021314703,45,204,504,0.31558761,61.3252869,-21.1843548,0.361124754,1.30917466,-62.5755501,0.265757173,2.06736875,-64.6702423,0.00190748239,4.79283667,2.15713787,-0.00890092552,4.7160635,-3.08023643,-0.00131616287,4.43679428,-6.35195398,0.0355373584,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,239,7.14,45,204,501.240793459413,-179.99,0.5,-179.404598677568,45,204,504,0.31558761,61.3252869,-21.1843548,0.361124754,1.30917466,-62.5755501,0.265757173,2.06736875,-64.6702423,0.00190748239,4.79283667,2.15713787,-0.00890092552,4.7160635,-3.08023643,-0.00131616287,4.43679428,-6.35195398,0.0355373584,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,240,7.17,45,204,498.831624939114,-179.99,0.5,-179.408613958435,45,204,504,0.976153076,51.4577827,-11.3165188,0.00127152773,0.765130222,-36.5091248,0.00127152773,2.82079458,-26.7590446,0,4.88629913,0.730430067,0.00254328712,-0.644786417,-5.48897791,-0.00131616287,2.73360419,-0.748590469,-0.00104669237,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,241,7.2,45,204,495.44179933368,-179.99,0.5,-179.414263667777,45,204,504,0.976153076,51.4577827,-11.3165188,0.00127152773,0.765130222,-36.5091248,0.00127152773,2.82079458,-26.7590446,0,4.88629913,0.730430067,0.00254328712,-0.644786417,-5.48897791,-0.00131616287,2.73360419,-0.748590469,-0.00104669237,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,242,7.23,45,204,490.988123884591,-179.99,0.5,-179.421686460192,45,204,504,0.976153076,51.4577827,-11.3165188,0.00127152773,0.765130222,-36.5091248,0.00127152773,2.82079458,-26.7590446,0,4.88629913,0.730430067,0.00254328712,-0.644786417,-5.48897791,-0.00131616287,2.73360419,-0.748590469,-0.00104669237,-3.64278936,608,117,263,45,204,204,0.03,12
20260317_132824,completed,KR10_R1100,172.31.17.101,243,7.26,45,204,485.41972532225,-179.99,0.5,-179.430967124463,45,204,504,0.976153076,51.4577827,-11.3165188,0.00127152773,0.765130222,-36.5091248,0.00127152773,2.82079458,-26.7590446,0,4.88629913,0.730430067,0.00254328712,-0.644786417,-5.48897791,-0.00131616287,2.73360419,-0.748590469,-0.00104669237,-3.64278936,608,117,263,45,204,204,0.03,12
