Time_s,RL_SpeedOverride,Reward,TrackingError_mm,EE_Velocity_mms,TorqueMag_Nm
36.1946832,0.99530416727066,0.0724248018645923,16.5387105104937,185.613285411368,46.2930454969756
36.2476564,0.995424687862396,0.0880930043322459,16.7885551759203,223.468983082932,46.2930454969756
36.4521143,0.995721936225891,0.0760701686687329,24.5594569932761,261.105227434602,68.8691098606255
36.7098699,0.995710432529449,0.0404176677031053,33.490024166998,297.68410579073,68.8691098606255
36.7631906,0.995578467845917,0.024414540024969,34.9451541128464,332.447506682767,68.8691098606255
37.0085788,0.995408654212952,1.12232703586644e-05,40.3221122465632,364.717119849403,68.8691098606255
37.0592777,0.995182514190674,-0.0266768133840029,47.1366326751082,393.894436236565,68.8691098606255
37.1114384,0.994688272476196,-0.0668687401222564,59.7202954740508,419.460747997334,45.7380719128184
37.5833869,0.994228184223175,-0.0712213176019201,58.544932944741,440.977148492033,45.7380719128184
37.6364709,0.993831157684326,-0.111132105677677,72.2650949241983,458.0845322883,45.7380719128184
37.6894925,0.993261635303497,-0.127897330774935,77.1122273130862,470.503595160767,45.7380719128184
37.9013249,0.992718100547791,-0.166805493995694,91.4530762341588,478.034834091466,45.7380719128184
37.952709,0.991671741008759,-0.175307556655833,94.6622171400227,480.558547269535,28.9518785755892
38.2325396,0.990997672080994,-0.118748935095668,71.5220563308451,478.034834091466,28.9518785755892
38.4579166,0.991436958312988,-0.151524944346675,85.1025311045916,470.503595160767,28.9518785755892
38.5097583,0.991842091083527,-0.183398614244334,98.814067055259,458.0845322883,28.9518785755892
38.5624284,0.992202699184418,-0.212791194829514,112.04338151002,440.977148492033,28.9518785755892
38.7883134,0.992558240890503,-0.238978350889108,124.504079621925,419.460747997334,31.8248768082961
39.0599198,0.992818713188171,-0.262293741379768,136.320912650772,393.894436236567,31.8248768082961
39.1140336,0.992510080337524,-0.177129100650648,104.764865690847,364.717119849399,31.8248768082961
39.3311058,0.992562711238861,-0.172001118057671,106.136786423402,332.447506682767,31.8248768082961
39.382927,0.992548286914825,-0.162890216218795,106.389586243331,297.684105790768,31.8248768082961
39.4351646,0.992238521575928,-0.0929079394974096,81.8083663056374,261.1052274346,37.1582179012948
39.8942038,0.992172479629517,-0.097126965768797,88.5110536951427,223.468983082898,37.1582179012948
39.9463254,0.991755247116089,-0.0509642926501329,75.2759984984514,185.613285411368,37.1582179012948
39.9993776,0.99146443605423,-0.0675376020407845,78.80579933368,148.455848302967,37.1582179012948
40.2493563,0.991059005260468,-0.0921825776330587,82.1468110164677,112.9941868478,37.1582179012948
40.3009087,0.990555465221405,-0.113372879331856,83.8504613452711,80.3056173432992,40.1800879880275
40.5748656,0.989234566688538,-0.0513665268536397,50.9527599276756,51.5472572940325,40.1800879880275
40.7839754,0.98809403181076,-0.0531604966625358,43.4401218778653,27.9560254117674,40.1800879880275
40.8477689,0.986698389053345,-0.0594940386853058,37.1532328583919,10.8486416155339,40.1800879880275
40.9015136,0.984656512737274,-0.0378086805068749,18.9010872670932,1.6216270315662,40.1800879880275
41.1089537,0.983879327774048,-0.050918138092536,15.6451247891971,1.6216270315662,51.0698930530728
41.3656135,0.984837830066681,-0.0322328587304899,8.19309196934697,10.8486416155339,51.0698930530728
41.4198606,0.986518025398254,-0.00795396197985117,7.34521117823397,27.9560254117674,51.0698930530728
