run_id,robot,arm_id,step_idx,time_s,target_x,target_y,target_z,meas_x,meas_y,meas_z,dt
20260317_132824,kuka,kuka_main,267,7.98,45,204,217.011876115409,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,268,8.01,45,204,212.55820066632,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,269,8.04,45,204,209.168375060886,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,270,8.07,45,204,206.759206540587,45,204,222.58,0.03
20260317_132824,kuka,kuka_main,271,8.1,45,204,205.212788821766,45,204,222.58,0.03
20260317_132824,kuka,kuka_main,272,8.13,45,204,204.374108059413,45,204,222.58,0.03
20260317_132824,kuka,kuka_main,273,8.16,45,204,204.048648810947,45,204,222.58,0.03
20260317_132824,kuka,kuka_main,274,8.19,45,204,204,45,204,222.58,0.03
20260317_132824,kuka,kuka_main,275,8.22,45,204,204.048648810947,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,276,8.25,45,204,204.374108059413,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,277,8.28,45,204,205.212788821766,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,278,8.31,45,204,206.759206540587,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,279,8.34,45,204,209.168375060886,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,280,8.37,45,204,212.55820066632,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,281,8.4,45,204,217.011876115409,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,282,8.43,45,204,222.58027467775,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,283,8.46,45,204,229.284344170238,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,284,8.49,45,204,237.117500993276,45,204,204.049,0.03
20260317_132824,kuka,kuka_main,285,8.52,45,204,246.048024166998,45,204,229.284,0.03
20260317_132824,kuka,kuka_main,286,8.55,45,204,256.021449367481,45,204,229.284,0.03
20260317_132824,kuka,kuka_main,287,8.58,45,204,266.962962962963,45,204,229.284,0.03
20260317_132824,kuka,kuka_main,288,8.61,45,204,278.77979605006,45,204,229.284,0.03
20260317_132824,kuka,kuka_main,289,8.64,45,204,291.36361848998,45,204,229.284,0.03
20260317_132824,kuka,kuka_main,290,8.67,45,204,304.592932944741,45.1426506,204.071,301.733063,0.03
20260317_132824,kuka,kuka_main,291,8.7,45,204,318.33546891339,45.1426506,204.071,301.733063,0.03
20260317_132824,kuka,kuka_main,292,8.73,45,204,332.450576768213,45.1426506,204.071,301.733063,0.03
20260317_132824,kuka,kuka_main,293,8.76,45,204,346.791621790957,45.1426506,204.071,301.733063,0.03
20260317_132824,kuka,kuka_main,294,8.79,45,204,361.208378209043,45.1426506,204.071,301.733063,0.03
20260317_132824,kuka,kuka_main,295,8.82,45,204,375.549423231787,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,296,8.85,45,204,389.66453108661,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,297,8.88,45,204,403.407067055259,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,298,8.91,45,204,416.63638151002,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,299,8.94,45,204,429.22020394994,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,300,8.97,45,204,441.037037037037,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,301,9,45,204,451.978550632519,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,302,9.03,45,204,461.951975833002,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,303,9.06,45,204,470.882499006725,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,304,9.09,45,204,478.715655829763,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,305,9.12,45,204,485.41972532225,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,306,9.15,45,204,490.988123884591,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,307,9.18,45,204,495.44179933368,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,308,9.21,45,204,498.831624939114,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,309,9.24,45,204,501.240793459413,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,310,9.27,45,204,502.787211178234,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,311,9.3,45,204,503.625891940587,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,312,9.33,45,204,503.951351189053,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,313,9.36,45,204,504,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,314,9.39,45.0818921650942,203.966918808556,504.023675754661,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,315,9.42,45.6297485666789,203.745606519599,504.182065922248,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,316,9.45,47.0415278499729,203.175303601199,504.59022389326,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,317,9.48,49.644664343321,202.123739552401,505.342813849752,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,318,9.51,53.7000980191578,200.485504958598,506.515275862964,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,319,9.54,59.4063044549722,198.180423546902,508.164990990942,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,320,9.57,66.9033247942717,195.151924241522,510.332446376166,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,321,9.6,76.2767957075463,191.36541321913,513.042400343172,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,322,9.63,87.5619793532332,186.806645964238,516.305047496182,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,323,9.66,100.747793338681,181.480099324573,520.117183816727,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,324,9.69,115.780840681113,175.407343566442,524.463371761272,45,204,332.451,0.03
20260317_132824,kuka,kuka_main,325,9.72,132.569439768592,168.625414430113,529.317105358841,115.780991,175.407,524.463,0.03
20260317_132824,kuka,kuka_main,326,9.75,150.987654320988,161.185185185185,534.641975308642,115.780991,175.407,524.463,0.03
20260317_132824,kuka,kuka_main,327,9.78,170.879323350934,153.149738685959,540.392834077696,115.780991,175.407,524.463,0.03
20260317_132824,kuka,kuka_main,328,9.81,192.062091124799,144.592739426814,546.516960998457,115.780991,175.407,524.463,0.03
20260317_132824,kuka,kuka_main,329,9.84,214.331437123648,135.596805597576,552.955227366441,115.780991,175.407,524.463,0.03
20260317_132824,kuka,kuka_main,330,9.87,237.464706004206,126.251881138895,559.64326153785,150.988,161.185,534.642,0.03
20260317_132824,kuka,kuka_main,331,9.9,261.225137559825,116.653607797615,566.512614027197,150.988,161.185,534.642,0.03
20260317_132824,kuka,kuka_main,332,9.93,285.365896681444,106.90169718215,573.491922604932,150.988,161.185,534.642,0.03
20260317_132824,kuka,kuka_main,333,9.96,309.634103318556,97.0983028178505,580.508077395068,150.988,161.185,534.642,0.03
20260317_132824,kuka,kuka_main,334,9.99,333.774862440175,87.3463922023846,587.487385972803,150.988,161.185,534.642,0.03
20260317_132824,kuka,kuka_main,335,10.02,357.535293995794,77.7481188611051,594.35673846215,258.705505,118.026848,565.840393,0.03
20260317_132824,kuka,kuka_main,336,10.05,380.668562876352,68.4031944024241,601.044772633559,258.705505,118.026848,565.840393,0.03
20260317_132824,kuka,kuka_main,337,10.08,402.937908875201,59.4072605731862,607.483039001543,258.705505,118.026848,565.840393,0.03
20260317_132824,kuka,kuka_main,338,10.11,424.120676649066,50.8502613140406,613.607165922304,258.705505,118.026848,565.840393,0.03
20260317_132824,kuka,kuka_main,339,10.14,444.012345679012,42.8148148148149,619.358024691358,258.705505,118.026848,565.840393,0.03
20260317_132824,kuka,kuka_main,340,10.17,462.430560231407,35.3745855698869,624.682894641159,365.714081,78.7387848,597.645264,0.03
20260317_132824,kuka,kuka_main,341,10.2,479.219159318887,28.5926564335583,629.536628238728,365.714081,78.7387848,597.645264,0.03
20260317_132824,kuka,kuka_main,342,10.23,494.25220666132,22.5199006754273,633.882816183273,365.714081,78.7387848,597.645264,0.03
20260317_132824,kuka,kuka_main,343,10.26,507.438020646767,17.1933540357614,637.694952503818,365.714081,78.7387848,597.645264,0.03
20260317_132824,kuka,kuka_main,344,10.29,518.723204292454,12.6345867808701,640.957599656828,365.714081,78.7387848,597.645264,0.03
20260317_132824,kuka,kuka_main,345,10.32,528.096675205728,8.84807575847802,643.667553623834,465.237915,37.0063896,626.225281,0.03
20260317_132824,kuka,kuka_main,346,10.35,535.593695545028,5.81957645309774,645.835009009058,465.237915,37.0063896,626.225281,0.03
20260317_132824,kuka,kuka_main,347,10.38,541.299901980842,3.51449504140237,647.484724137036,465.237915,37.0063896,626.225281,0.03
20260317_132824,kuka,kuka_main,348,10.41,545.355335656679,1.8762604475989,648.657186150248,465.237915,37.0063896,626.225281,0.03
20260317_132824,kuka,kuka_main,349,10.44,547.958472150027,0.824696398800882,649.409776106741,465.237915,37.0063896,626.225281,0.03
20260317_132824,kuka,kuka_main,350,10.47,549.370251433322,0.254393480400807,649.817934077752,547.587158,0.99319011,649.308167,0.03
20260317_132824,kuka,kuka_main,351,10.5,549.918107834907,0.0330811914436993,649.976324245339,547.587158,0.99319011,649.308167,0.03
20260317_132824,kuka,kuka_main,352,10.53,550,0,650,550,-4.31761289e-13,650,0.03
20260317_133522,kuka,kuka_main,1,0,550,0,650,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,2,0.03,550.003891904876,-0.0363244455071305,649.986378332935,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,3,0.06,550.029928644753,-0.279334017695186,649.895249743364,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,4,0.09,550.097023105741,-0.905548986918687,649.660419129905,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,5,0.12,550.220736523247,-2.06020755030477,649.227422168636,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,6,0.15,550.413470004871,-3.85905337879475,648.552854982952,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,7,0.18,550.684656053306,-6.3901231641857,647.60370381343,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,8,0.21,551.040950089233,-9.71553416617198,646.356674687686,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,9,0.24,551.48642197422,-13.8732717593869,644.79752309023,550,6.26560435e-16,650,0.03
20260317_133522,kuka,kuka_main,10,0.27,552.022747533619,-18.878976980444,642.920383632333,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,11,0.3,552.649400079462,-24.7277340749791,640.727099721883,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,12,0.33,553.36384193336,-31.3958580446915,638.226553233241,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,13,0.36,554.161715949398,-38.8426821943856,635.433994177105,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,14,0.39,555.037037037037,-47.0123456790123,632.37037037037,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,15,0.42,555.982383684005,-55.8355810507112,629.061657105983,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,16,0.45,556.989089479198,-65.2315018058515,625.538186822806,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,17,0.48,558.047434635579,-75.1093899320735,621.833978775472,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,18,0.51,559.146837513071,-85.3704834553311,617.986068704251,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,19,0.54,560.276046141457,-95.9097639869322,614.0338385049,551.041,-9.716,646.357,0.03
20260317_133522,kuka,kuka_main,20,0.57,561.423329743277,-106.617744270581,610.018345898532,560.276,-95.9102,614.033936,0.03
20260317_133522,kuka,kuka_main,21,0.6,562.576670256723,-117.382255729419,605.981654101468,560.276,-95.9102,614.033936,0.03
20260317_133522,kuka,kuka_main,22,0.63,563.723953858543,-128.090236013068,601.9661614951,560.276,-95.9102,614.033936,0.03
20260317_133522,kuka,kuka_main,23,0.66,564.853162486929,-138.629516544669,598.013931295749,560.276,-95.9102,614.033936,0.03
20260317_133522,kuka,kuka_main,24,0.69,565.952565364421,-148.890610067926,594.166021224528,560.276,-95.9102,614.033936,0.03
20260317_133522,kuka,kuka_main,25,0.72,567.010910520802,-158.768498194148,590.461813177194,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,26,0.75,568.017616315995,-168.164418949289,586.938342894017,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,27,0.78,568.962962962963,-176.987654320988,583.62962962963,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,28,0.81,569.838284050601,-185.157317805614,580.566005822895,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,29,0.84,570.63615806664,-192.604141955308,577.773446766759,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,30,0.87,571.350599920538,-199.272265925021,575.272900278117,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,31,0.9,571.977252466381,-205.121023019556,573.079616367666,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,32,0.93,572.51357802578,-210.126728240613,571.20247690977,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,33,0.96,572.959049910767,-214.284465833828,569.643325312314,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,34,0.99,573.315343946694,-217.609876835814,568.39629618657,566.733154,-155.368652,591.739,0.03
20260317_133522,kuka,kuka_main,35,1.02,573.586529995129,-220.140946621205,567.447145017048,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,36,1.05,573.779263476753,-221.939792449695,566.772577831364,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,37,1.08,573.902976894259,-223.094451013081,566.339580870094,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,38,1.11,573.970071355247,-223.720665982305,566.104750256636,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,39,1.14,573.996108095124,-223.963675554493,566.013621667065,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,40,1.17,574,-224,566,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,41,1.2,574,-224,565.951351189053,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,42,1.23,574,-224,565.625891940587,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,43,1.26,574,-224,564.787211178234,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,44,1.29,574,-224,563.240793459413,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,45,1.32,574,-224,560.831624939114,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,46,1.35,574,-224,557.44179933368,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,47,1.38,574,-224,552.988123884591,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,48,1.41,574,-224,547.41972532225,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,49,1.44,574,-224,540.715655829762,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,50,1.47,574,-224,532.882499006724,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,51,1.5,574,-224,523.951975833002,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,52,1.53,574,-224,513.978550632519,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,53,1.56,574,-224,503.037037037037,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,54,1.59,574,-224,491.22020394994,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,55,1.62,574,-224,478.63638151002,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,56,1.65,574,-224,465.407067055259,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,57,1.68,574,-224,451.66453108661,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,58,1.71,574,-224,437.549423231787,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,59,1.74,574,-224,423.208378209043,571.977,-205.121,573.08,0.03
20260317_133522,kuka,kuka_main,60,1.77,574,-224,408.791621790957,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,61,1.8,574,-224,394.450576768213,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,62,1.83,574,-224,380.33546891339,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,63,1.86,574,-224,366.592932944741,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,64,1.89,574,-224,353.36361848998,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,65,1.92,574,-224,340.77979605006,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,66,1.95,574,-224,328.962962962963,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,67,1.98,574,-224,318.021449367481,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,68,2.01,574,-224,308.048024166998,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,69,2.04,574,-224,299.117500993275,574,-224,465.407,0.03
20260317_133522,kuka,kuka_main,70,2.07,574,-224,291.284344170237,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,71,2.1,574,-224,284.58027467775,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,72,2.13,574,-224,279.011876115409,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,73,2.16,574,-224,274.55820066632,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,74,2.19,574,-224,271.168375060886,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,75,2.22,574,-224,268.759206540587,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,76,2.25,574,-224,267.212788821766,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,77,2.28,574,-224,266.374108059413,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,78,2.31,574,-224,266.048648810947,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,79,2.34,574,-224,266,574,-224,328.963,0.03
20260317_133522,kuka,kuka_main,80,2.37,574,-224,266.048648810947,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,81,2.4,574,-224,266.374108059413,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,82,2.43,574,-224,267.212788821766,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,83,2.46,574,-224,268.759206540587,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,84,2.49,574,-224,271.168375060886,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,85,2.52,574,-224,274.55820066632,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,86,2.55,574,-224,279.011876115409,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,87,2.58,574,-224,284.58027467775,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,88,2.61,574,-224,291.284344170238,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,89,2.64,574,-224,299.117500993276,574,-224,267.213,0.03
20260317_133522,kuka,kuka_main,90,2.67,574,-224,308.048024166998,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,91,2.7,574,-224,318.021449367481,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,92,2.73,574,-224,328.962962962963,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,93,2.76,574,-224,340.77979605006,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,94,2.79,574,-224,353.36361848998,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,95,2.82,574,-224,366.592932944741,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,96,2.85,574,-224,380.33546891339,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,97,2.88,574,-224,394.450576768213,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,98,2.91,574,-224,408.791621790957,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,99,2.94,574,-224,423.208378209043,574,-224,299.118134,0.03
20260317_133522,kuka,kuka_main,100,2.97,574,-224,437.549423231787,574,-224,380.335,0.03
20260317_133522,kuka,kuka_main,101,3,574,-224,451.66453108661,574,-224,380.335,0.03
20260317_133522,kuka,kuka_main,102,3.03,574,-224,465.407067055259,574,-224,380.335,0.03
20260317_133522,kuka,kuka_main,103,3.06,574,-224,478.63638151002,574,-224,380.335,0.03
20260317_133522,kuka,kuka_main,104,3.09,574,-224,491.22020394994,574,-224,380.335,0.03
20260317_133522,kuka,kuka_main,105,3.12,574,-224,503.037037037037,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,106,3.15,574,-224,513.978550632519,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,107,3.18,574,-224,523.951975833003,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,108,3.21,574,-224,532.882499006725,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,109,3.24,574,-224,540.715655829763,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,110,3.27,574,-224,547.41972532225,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,111,3.3,574,-224,552.988123884591,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,112,3.33,574,-224,557.44179933368,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,113,3.36,574,-224,560.831624939114,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,114,3.39,574,-224,563.240793459413,574,-224,451.665,0.03
20260317_133522,kuka,kuka_main,115,3.42,574,-224,564.787211178234,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,116,3.45,574,-224,565.625891940587,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,117,3.48,574,-224,565.951351189053,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,118,3.51,574,-224,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,119,3.54,574,-223.981026963731,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,120,3.57,574,-223.854097856829,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,121,3.6,574,-223.527012359511,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,122,3.63,574,-222.923909449171,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,123,3.66,574,-221.984333726255,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,124,3.69,574,-220.662301740135,566,574,-224,552.988,0.03
20260317_133522,kuka,kuka_main,125,3.72,574,-218.925368314991,566,574,-218.925,566,0.03
20260317_133522,kuka,kuka_main,126,3.75,574,-216.753692875677,566,574,-218.925,566,0.03
20260317_133522,kuka,kuka_main,127,3.78,574,-214.139105773607,566,574,-218.925,566,0.03
20260317_133522,kuka,kuka_main,128,3.81,574,-211.084174612622,566,574,-218.925,566,0.03
20260317_133522,kuka,kuka_main,129,3.84,574,-207.601270574871,566,574,-218.925,566,0.03
20260317_133522,kuka,kuka_main,130,3.87,574,-203.711634746683,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,131,3.9,574,-199.444444444444,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,132,3.93,574,-194.835879540477,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,133,3.96,574,-189.928188788908,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,134,3.99,574,-184.768756151551,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,135,4.02,574,-179.409167123778,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,136,4.05,574,-173.904275060397,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,137,4.08,574,-168.311267501527,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,138,4.11,574,-162.688732498473,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,139,4.14,574,-157.095724939603,566,574,-203.712,566,0.03
20260317_133522,kuka,kuka_main,140,4.17,574,-151.590832876222,566,574,-151.591415,566,0.03
20260317_133522,kuka,kuka_main,141,4.2,574,-146.231243848449,566,574,-151.591415,566,0.03
20260317_133522,kuka,kuka_main,142,4.23,574,-141.071811211092,566,574,-151.591415,566,0.03
20260317_133522,kuka,kuka_main,143,4.26,574,-136.164120459523,566,574,-151.591415,566,0.03
20260317_133522,kuka,kuka_main,144,4.29,574,-131.555555555556,566,574,-151.591415,566,0.03
20260317_133522,kuka,kuka_main,145,4.32,574,-127.288365253317,566,574,-136.164,566,0.03
20260317_133522,kuka,kuka_main,146,4.35,574,-123.398729425129,566,574,-136.164,566,0.03
20260317_133522,kuka,kuka_main,147,4.38,574,-119.915825387377,566,574,-136.164,566,0.03
20260317_133522,kuka,kuka_main,148,4.41,574,-116.860894226393,566,574,-136.164,566,0.03
20260317_133522,kuka,kuka_main,149,4.44,574,-114.246307124323,566,574,-136.164,566,0.03
20260317_133522,kuka,kuka_main,150,4.47,574,-112.074631685009,566,574,-112.075,566,0.03
20260317_133522,kuka,kuka_main,151,4.5,574,-110.337698259865,566,574,-112.075,566,0.03
20260317_133522,kuka,kuka_main,152,4.53,574,-109.015666273745,566,574,-112.075,566,0.03
20260317_133522,kuka,kuka_main,153,4.56,574,-108.076090550829,566,574,-112.075,566,0.03
20260317_133522,kuka,kuka_main,154,4.59,574,-107.472987640489,566,574,-112.075,566,0.03
20260317_133522,kuka,kuka_main,155,4.62,574,-107.145902143171,566,574,-107.473,566,0.03
20260317_133522,kuka,kuka_main,156,4.65,574,-107.018973036269,566,574,-107.473,566,0.03
20260317_133522,kuka,kuka_main,157,4.68,574,-107,566,574,-107.473,566,0.03
20260317_133522,kuka,kuka_main,158,4.71,573.999351349187,-106.981026963731,566,574,-107.473,566,0.03
20260317_133522,kuka,kuka_main,159,4.74,573.995011892541,-106.854097856829,566,574,-107.473,566,0.03
20260317_133522,kuka,kuka_main,160,4.77,573.983829482376,-106.527012359511,566,573.984,-106.527,566,0.03
20260317_133522,kuka,kuka_main,161,4.8,573.963210579459,-105.923909449171,566,573.984,-106.527,566,0.03
20260317_133522,kuka,kuka_main,162,4.83,573.931088332522,-104.984333726255,566,573.984,-106.527,566,0.03
20260317_133522,kuka,kuka_main,163,4.86,573.885890657782,-103.662301740135,566,573.984,-106.527,566,0.03
20260317_133522,kuka,kuka_main,164,4.89,573.826508318461,-101.925368314991,566,573.984,-106.527,566,0.03
20260317_133522,kuka,kuka_main,165,4.92,573.752263004297,-99.7536928756774,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,166,4.95,573.662875411064,-97.1391057736074,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,167,4.98,573.55843332009,-94.0841746126225,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,168,5.01,573.439359677773,-90.6012705748709,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,169,5.04,573.3063806751,-86.7116347466825,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,170,5.07,573.160493827161,-82.4444444444445,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,171,5.1,573.002936052666,-77.8358795404767,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,172,5.13,572.835151753467,-72.9281887889079,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,173,5.16,572.65876089407,-67.7687561515509,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,174,5.19,572.475527081155,-62.409167123778,566,573.886,-103.662,566,0.03
20260317_133522,kuka,kuka_main,175,5.22,572.287325643091,-56.904275060397,566,572.476,-62.409,566,0.03
20260317_133522,kuka,kuka_main,176,5.25,572.096111709454,-51.3112675015269,566,572.476,-62.409,566,0.03
20260317_133522,kuka,kuka_main,177,5.28,571.903888290546,-45.6887324984731,566,572.476,-62.409,566,0.03
20260317_133522,kuka,kuka_main,178,5.31,571.712674356909,-40.0957249396029,566,572.476,-62.409,566,0.03
